window,group,pop_i,chunk_i,chunk_j,chunk_k,good_idx_n,i_success_n,j_success_n,ij_success_n,score_k_mean_ij,valid_score,mean_z_i_all,mean_z_j_all,mean_z_k_all,max_z_i_all,max_z_j_all,max_z_k_all,elapsed_sec,status,error,arrays_path
2,gamma000000,28,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.4090778827667236,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_028/eval_arrays.npz
2,gamma000000,29,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.681647539138794,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma000000/pop_029/eval_arrays.npz
2,gamma095098,0,2,3,4,93,3,4,3,5.204660028728125,True,0.31204086150105226,2.141386297435392,1.0443842214456929,5.467399863369125,5.493146682318352,6.136455995813424,3.519651412963867,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_000/eval_arrays.npz
2,gamma095098,1,2,3,4,93,1,1,1,4.3821907057933895,True,3.0760602569842384,4.505024001375325,4.3821907057933895,3.0760602569842384,4.505024001375325,4.3821907057933895,1.6443169116973877,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_001/eval_arrays.npz
2,gamma095098,2,2,3,4,93,2,4,2,5.3816829423880534,True,-0.5472829543542632,1.686566354616601,-0.06631202368897404,4.567891934574344,5.245924269447397,5.53236158540429,2.24237322807312,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_002/eval_arrays.npz
2,gamma095098,3,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,3.1417341232299805,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_003/eval_arrays.npz
2,gamma095098,4,2,3,4,93,0,0,0,nan,False,-3.734224873710285,-4.831872539685541,-4.523384208871417,-3.734224873710285,-4.831872539685541,-4.523384208871417,2.4195268154144287,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_004/eval_arrays.npz
2,gamma095098,5,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.549323320388794,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_005/eval_arrays.npz
2,gamma095098,6,2,3,4,93,1,1,1,5.764858529992838,True,4.761127370700751,5.489220320946311,5.764858529992838,4.761127370700751,5.489220320946311,5.764858529992838,2.6924729347229004,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_006/eval_arrays.npz
2,gamma095098,7,2,3,4,93,1,1,1,4.714919929667832,True,4.080008061318968,4.654862577377194,4.714919929667832,4.080008061318968,4.654862577377194,4.714919929667832,2.1828322410583496,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_007/eval_arrays.npz
2,gamma095098,8,2,3,4,93,4,4,4,4.5582595843496385,True,3.7940783320335894,4.4903005703386665,4.5582595843496385,5.321721433759611,5.691106452976362,6.187309273957779,1.6390655040740967,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_008/eval_arrays.npz
2,gamma095098,9,2,3,4,93,4,4,4,5.62622407214005,True,4.79960350267107,5.647600898970663,5.62622407214005,5.5716182781646975,5.8358582853460765,5.968484031805635,1.4543185234069824,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_009/eval_arrays.npz
2,gamma095098,10,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.602386713027954,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_010/eval_arrays.npz
2,gamma095098,11,2,3,4,93,2,2,2,6.372357559556937,True,1.014917150951122,2.094036733268703,1.4291160069164306,6.030324465095911,6.346200835436735,6.843636073479129,2.9489212036132812,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_011/eval_arrays.npz
2,gamma095098,12,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.6692826747894287,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_012/eval_arrays.npz
2,gamma095098,13,2,3,4,93,1,1,1,5.620758701296159,True,3.821054268724368,4.919031232147902,5.620758701296159,3.821054268724368,4.919031232147902,5.620758701296159,1.7739763259887695,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_013/eval_arrays.npz
2,gamma095098,14,2,3,4,93,1,1,1,3.9181312282580283,True,-0.08293947874998753,-0.09331022314969613,0.4908229795049152,3.322252972523666,4.266907893668427,3.9181312282580283,1.2626838684082031,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_014/eval_arrays.npz
2,gamma095098,15,2,3,4,93,3,3,3,6.242822748414361,True,5.492647539989888,6.0704413531641634,6.242822748414361,5.782446740829677,6.183320903655605,6.474193893815404,2.4545624256134033,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_015/eval_arrays.npz
2,gamma095098,16,2,3,4,93,6,6,6,5.574077472477927,True,4.951648230944184,5.504848235816936,5.574077472477927,5.541074457677635,6.198433669385952,6.850959442202579,1.6515159606933594,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_016/eval_arrays.npz
2,gamma095098,17,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.6067030429840088,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_017/eval_arrays.npz
2,gamma095098,18,2,3,4,93,1,1,1,6.7065928277135045,True,5.517811192235533,5.990267379636662,6.7065928277135045,5.517811192235533,5.990267379636662,6.7065928277135045,2.8117356300354004,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_018/eval_arrays.npz
2,gamma095098,19,2,3,4,93,6,6,6,5.59894219343834,True,5.294311364061381,5.71564542845728,5.59894219343834,5.686926781730838,6.520121786798037,6.860132045487107,2.227733612060547,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_019/eval_arrays.npz
2,gamma095098,20,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,2.181171417236328,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_020/eval_arrays.npz
2,gamma095098,21,2,3,4,93,0,0,0,nan,False,-1.817628367578797,-3.0184661645323607,-3.301649372905225,0.5146824175579342,-0.730189224681089,-1.1853790482304793,1.677553653717041,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_021/eval_arrays.npz
2,gamma095098,22,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.2611186504364014,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_022/eval_arrays.npz
2,gamma095098,23,2,3,4,93,2,2,2,4.906582681597306,True,-0.7865376041631587,-1.0058743237153418,-1.5842894028947687,5.398082449211318,5.112992913153763,5.421777408528617,3.963197946548462,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_023/eval_arrays.npz
2,gamma095098,24,2,3,4,93,0,0,0,nan,False,-4.01866001064723,-4.233595973025755,-4.913277116685237,-4.01866001064723,-4.233595973025755,-4.913277116685237,2.234758138656616,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_024/eval_arrays.npz
2,gamma095098,25,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,3.885169506072998,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_025/eval_arrays.npz
2,gamma095098,26,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.6159663200378418,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_026/eval_arrays.npz
2,gamma095098,27,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.904416799545288,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_027/eval_arrays.npz
2,gamma095098,28,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,3.6952993869781494,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_028/eval_arrays.npz
2,gamma095098,29,2,3,4,93,1,2,1,4.749565738086948,True,-3.1811231307638956,5.491297077897704,0.2097151086276261,2.9896875060498393,6.084898673195461,4.749565738086948,1.8555383682250977,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/gamma095098/pop_029/eval_arrays.npz
2,null,0,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.9148905277252197,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_000/eval_arrays.npz
2,null,1,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,2.6785876750946045,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_001/eval_arrays.npz
2,null,2,2,3,4,93,0,0,0,nan,False,-0.19303090566455092,0.06811784307617866,-0.6325400766562292,0.3308187289943904,0.4626156386251751,-0.41295342273175717,2.006498336791992,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_002/eval_arrays.npz
2,null,3,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.6923649311065674,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_003/eval_arrays.npz
2,null,4,2,3,4,93,1,1,1,2.4773249888527054,True,2.3971546112599253,3.5288098656047318,2.4773249888527054,2.3971546112599253,3.5288098656047318,2.4773249888527054,2.1804239749908447,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_004/eval_arrays.npz
2,null,5,2,3,4,93,1,1,1,6.065146525773724,True,4.952004785771723,5.806997395405305,6.065146525773724,4.952004785771723,5.806997395405305,6.065146525773724,3.669210195541382,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_005/eval_arrays.npz
2,null,6,2,3,4,93,3,4,3,4.918697045076538,True,-0.6876964618246085,4.953456432533136,2.171831579330129,3.862033531999445,5.798059304918831,4.925964304666009,1.6513357162475586,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_006/eval_arrays.npz
2,null,7,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.498636245727539,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_007/eval_arrays.npz
2,null,8,2,3,4,93,1,2,1,5.207847638254245,True,2.6727407526383034,4.003665330434497,3.5433754657813834,4.098464962258778,5.580928134360099,5.207847638254245,1.6874001026153564,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_008/eval_arrays.npz
2,null,9,2,3,4,93,2,2,2,5.56562891675113,True,0.5475791439405268,0.09162316554598182,-0.18381553916983262,5.50366274827894,5.721405467884461,6.086029211685358,2.9202334880828857,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_009/eval_arrays.npz
2,null,10,2,3,4,93,1,1,1,5.878154251641184,True,5.0783247818841595,5.44597504818005,5.878154251641184,5.0783247818841595,5.44597504818005,5.878154251641184,1.8713171482086182,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_010/eval_arrays.npz
2,null,11,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.9315366744995117,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_011/eval_arrays.npz
2,null,12,2,3,4,93,1,1,1,4.533665200491604,True,3.6766830528809615,4.549598066342486,4.533665200491604,3.6766830528809615,4.549598066342486,4.533665200491604,3.522193431854248,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_012/eval_arrays.npz
2,null,13,2,3,4,93,1,1,1,6.221689817629589,True,4.9443055570669845,5.645542677302421,6.221689817629589,4.9443055570669845,5.645542677302421,6.221689817629589,1.6485850811004639,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_013/eval_arrays.npz
2,null,14,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.7109661102294922,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_014/eval_arrays.npz
2,null,15,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,2.9645779132843018,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_015/eval_arrays.npz
2,null,16,2,3,4,93,4,4,4,5.329600167080267,True,5.204226280051686,5.126543571619339,5.329600167080267,5.322821139747766,5.4861314633782134,6.038959441432506,2.1584529876708984,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_016/eval_arrays.npz
2,null,17,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.7720186710357666,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_017/eval_arrays.npz
2,null,18,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.8831870555877686,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_018/eval_arrays.npz
2,null,19,2,3,4,93,5,6,5,4.999396958180922,True,-1.6674898079993183,1.4566422187706332,-1.0340389788111835,5.794408176465599,6.919377422032609,6.054705963276535,3.9843521118164062,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_019/eval_arrays.npz
2,null,20,2,3,4,93,2,2,2,4.030560162490243,True,3.8964210786146785,4.9207596291471685,4.030560162490243,4.515698497652183,5.4051300515061875,4.769849750697625,1.6796047687530518,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_020/eval_arrays.npz
2,null,21,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.8990554809570312,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_021/eval_arrays.npz
2,null,22,2,3,4,93,2,3,2,5.321256029430549,True,-4.371035881526293,6.090120947217571,0.27455112184503133,4.703293427990373,7.833928682536693,5.505908437972516,2.9566829204559326,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_022/eval_arrays.npz
2,null,23,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.7934188842773438,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_023/eval_arrays.npz
2,null,24,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.5896337032318115,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_024/eval_arrays.npz
2,null,25,2,3,4,93,1,1,1,5.843985392339273,True,2.125548855657219,2.775566099696392,2.4601579928216992,4.7692906333919325,5.922569174121585,5.843985392339273,1.153803825378418,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_025/eval_arrays.npz
2,null,26,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,3.2269303798675537,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_026/eval_arrays.npz
2,null,27,2,3,4,93,1,1,1,6.014956347100098,True,4.788925447334771,5.607526350898251,6.014956347100098,4.788925447334771,5.607526350898251,6.014956347100098,1.56687331199646,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_027/eval_arrays.npz
2,null,28,2,3,4,93,0,0,0,nan,False,nan,nan,nan,nan,nan,nan,1.6061732769012451,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_028/eval_arrays.npz
2,null,29,2,3,4,93,1,1,1,6.573791519087914,True,5.191082283754053,5.905855914836318,6.573791519087914,5.191082283754053,5.905855914836318,6.573791519087914,1.5130484104156494,complete,,wf_grammar_compare/wf_grammar_compare_20260518_171305/windows/window_002/null/pop_029/eval_arrays.npz
