time,k,path,size_mb,delta_mb,type,desc,rss_gb,vms_gb,sys_mem_percent
2026-05-09 18:00:27,46,l:G._MCTS_CHILDREN,1.8823,0.0157,dict,dict len=4448,0.4822,3.1354,40.7
2026-05-09 18:00:27,46,l:G._MCTS_EDGE_EXPLORE_COUNT,1.0047,1.0047,dict,dict len=10707,0.4822,3.1354,40.7
2026-05-09 18:00:50,47,l:last_X,38.9966,0.0,Population,Population,0.47,3.1226,40.6
2026-05-09 18:00:50,47,l:X,38.9966,0.0,Population,Population,0.47,3.1226,40.6
2026-05-09 18:00:50,47,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.47,3.1226,40.6
2026-05-09 18:00:50,47,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.47,3.1226,40.6
2026-05-09 18:00:50,47,l:G,6.4566,0.0223,Grammar,Grammar,0.47,3.1226,40.6
2026-05-09 18:00:50,47,l:histories,6.3934,0.1554,dict,dict len=37,0.47,3.1226,40.6
2026-05-09 18:00:50,47,l:histories['g_mcts_children'],5.7613,0.1407,list,list len=48,0.47,3.1226,40.6
2026-05-09 18:00:50,47,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,2.7269,0.0109,dict,dict len=26718,0.47,3.1226,40.6
2026-05-09 18:00:50,47,l:initialization_kwargs,2.0462,0.0,dict,dict len=15,0.47,3.1226,40.6
2026-05-09 18:00:50,47,l:initialization_kwargs['grmr_prior'],2.0446,0.0,Grammar,Grammar,0.47,3.1226,40.6
2026-05-09 18:00:50,47,l:G._MCTS_CHILDREN,1.8889,0.0067,dict,dict len=4465,0.47,3.1226,40.6
2026-05-09 18:00:50,47,l:G._MCTS_EDGE_EXPLORE_COUNT,1.0077,0.003,dict,dict len=10752,0.47,3.1226,40.6
2026-05-09 18:01:25,48,l:last_X,38.9966,0.0,Population,Population,0.4707,3.1236,40.6
2026-05-09 18:01:25,48,l:X,38.9966,0.0,Population,Population,0.4707,3.1236,40.6
2026-05-09 18:01:25,48,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4707,3.1236,40.6
2026-05-09 18:01:25,48,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4707,3.1236,40.6
2026-05-09 18:01:25,48,l:G,6.8242,0.3676,Grammar,Grammar,0.4707,3.1236,40.6
2026-05-09 18:01:25,48,l:histories,6.5488,0.1554,dict,dict len=37,0.4707,3.1236,40.6
2026-05-09 18:01:25,48,l:histories['g_mcts_children'],5.902,0.1407,list,list len=49,0.4707,3.1236,40.6
2026-05-09 18:01:25,48,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,2.7694,0.0425,dict,dict len=27487,0.4707,3.1236,40.6
2026-05-09 18:01:25,48,l:initialization_kwargs,2.0462,0.0,dict,dict len=15,0.4707,3.1236,40.6
2026-05-09 18:01:25,48,l:initialization_kwargs['grmr_prior'],2.0446,0.0,Grammar,Grammar,0.4707,3.1236,40.6
2026-05-09 18:01:25,48,l:G._MCTS_CHILDREN,1.9148,0.0258,dict,dict len=4531,0.4707,3.1236,40.6
2026-05-09 18:01:25,48,l:G._MCTS_EDGE_EXPLORE_COUNT,1.3078,0.3001,dict,dict len=10944,0.4707,3.1236,40.6
2026-05-09 18:01:46,49,l:last_X,38.9966,0.0,Population,Population,0.4723,3.1256,40.5
2026-05-09 18:01:46,49,l:X,38.9966,0.0,Population,Population,0.4723,3.1256,40.5
2026-05-09 18:01:46,49,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4723,3.1256,40.5
2026-05-09 18:01:46,49,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4723,3.1256,40.5
2026-05-09 18:01:46,49,l:G,6.8418,0.0176,Grammar,Grammar,0.4723,3.1256,40.5
2026-05-09 18:01:46,49,l:histories,6.7043,0.1555,dict,dict len=37,0.4723,3.1256,40.5
2026-05-09 18:01:46,49,l:histories['g_mcts_children'],6.0427,0.1407,list,list len=50,0.4723,3.1256,40.5
2026-05-09 18:01:46,49,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,2.7799,0.0105,dict,dict len=27677,0.4723,3.1256,40.5
2026-05-09 18:01:46,49,l:initialization_kwargs,2.3275,0.2813,dict,dict len=15,0.4723,3.1256,40.5
2026-05-09 18:01:46,49,l:initialization_kwargs['grmr_prior'],2.3259,0.2813,Grammar,Grammar,0.4723,3.1256,40.5
2026-05-09 18:01:46,49,l:G._MCTS_CHILDREN,1.9183,0.0035,dict,dict len=4540,0.4723,3.1256,40.5
2026-05-09 18:01:46,49,l:G._MCTS_EDGE_EXPLORE_COUNT,1.3074,-0.0004,dict,dict len=10981,0.4723,3.1256,40.5
2026-05-09 18:02:14,50,l:last_X,38.9966,0.0,Population,Population,0.4732,3.1265,40.6
2026-05-09 18:02:14,50,l:X,38.9966,0.0,Population,Population,0.4732,3.1265,40.6
2026-05-09 18:02:14,50,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4732,3.1265,40.6
2026-05-09 18:02:14,50,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4732,3.1265,40.6
2026-05-09 18:02:14,50,l:G,6.8727,0.0309,Grammar,Grammar,0.4732,3.1265,40.6
2026-05-09 18:02:14,50,l:histories,6.8598,0.1555,dict,dict len=37,0.4732,3.1265,40.6
2026-05-09 18:02:14,50,l:histories['g_mcts_children'],6.1834,0.1407,list,list len=51,0.4732,3.1265,40.6
2026-05-09 18:02:14,50,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,2.8022,0.0223,dict,dict len=28080,0.4732,3.1265,40.6
2026-05-09 18:02:14,50,l:initialization_kwargs,2.3275,0.0,dict,dict len=15,0.4732,3.1265,40.6
2026-05-09 18:02:14,50,l:initialization_kwargs['grmr_prior'],2.3259,0.0,Grammar,Grammar,0.4732,3.1265,40.6
2026-05-09 18:02:14,50,l:G._MCTS_CHILDREN,1.9273,0.009,dict,dict len=4563,0.4732,3.1265,40.6
2026-05-09 18:02:14,50,l:G._MCTS_EDGE_EXPLORE_COUNT,1.3088,0.0014,dict,dict len=11045,0.4732,3.1265,40.6
2026-05-09 18:02:38,51,l:last_X,38.9966,0.0,Population,Population,0.4903,3.1438,40.9
2026-05-09 18:02:38,51,l:X,38.9966,0.0,Population,Population,0.4903,3.1438,40.9
2026-05-09 18:02:38,51,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4903,3.1438,40.9
2026-05-09 18:02:38,51,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4903,3.1438,40.9
2026-05-09 18:02:38,51,l:histories,7.0153,0.1555,dict,dict len=37,0.4903,3.1438,40.9
2026-05-09 18:02:38,51,l:G,6.9074,0.0347,Grammar,Grammar,0.4903,3.1438,40.9
2026-05-09 18:02:38,51,l:histories['g_mcts_children'],6.3241,0.1407,list,list len=52,0.4903,3.1438,40.9
2026-05-09 18:02:38,51,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,2.8074,0.0052,dict,dict len=28310,0.4903,3.1438,40.9
2026-05-09 18:02:38,51,l:initialization_kwargs,2.3275,0.0,dict,dict len=15,0.4903,3.1438,40.9
2026-05-09 18:02:38,51,l:initialization_kwargs['grmr_prior'],2.3259,0.0,Grammar,Grammar,0.4903,3.1438,40.9
2026-05-09 18:02:38,51,l:G._MCTS_CHILDREN,1.9387,0.0114,dict,dict len=4592,0.4903,3.1438,40.9
2026-05-09 18:02:38,51,l:G._MCTS_EDGE_EXPLORE_COUNT,1.311,0.0022,dict,dict len=11122,0.4903,3.1438,40.9
2026-05-09 18:02:57,52,l:last_X,38.9966,0.0,Population,Population,0.4915,3.1447,40.8
2026-05-09 18:02:57,52,l:X,38.9966,0.0,Population,Population,0.4915,3.1447,40.8
2026-05-09 18:02:57,52,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4915,3.1447,40.8
2026-05-09 18:02:57,52,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4915,3.1447,40.8
2026-05-09 18:02:57,52,l:histories,7.174,0.1587,dict,dict len=37,0.4915,3.1447,40.8
2026-05-09 18:02:57,52,l:G,6.9219,0.0145,Grammar,Grammar,0.4915,3.1447,40.8
2026-05-09 18:02:57,52,l:histories['g_mcts_children'],6.4649,0.1408,list,list len=53,0.4915,3.1447,40.8
2026-05-09 18:02:57,52,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,2.8233,0.0159,dict,dict len=28461,0.4915,3.1447,40.8
2026-05-09 18:02:57,52,l:initialization_kwargs,2.3275,0.0,dict,dict len=15,0.4915,3.1447,40.8
2026-05-09 18:02:57,52,l:initialization_kwargs['grmr_prior'],2.3259,0.0,Grammar,Grammar,0.4915,3.1447,40.8
2026-05-09 18:02:57,52,l:G._MCTS_CHILDREN,1.9398,0.0012,dict,dict len=4595,0.4915,3.1447,40.8
2026-05-09 18:02:57,52,l:G._MCTS_EDGE_EXPLORE_COUNT,1.3152,0.0042,dict,dict len=11140,0.4915,3.1447,40.8
2026-05-09 18:03:23,53,l:last_X,38.9966,0.0,Population,Population,0.4924,3.1457,40.7
2026-05-09 18:03:23,53,l:X,38.9966,0.0,Population,Population,0.4924,3.1457,40.7
2026-05-09 18:03:23,53,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4924,3.1457,40.7
2026-05-09 18:03:23,53,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4924,3.1457,40.7
2026-05-09 18:03:23,53,l:histories,7.3307,0.1566,dict,dict len=37,0.4924,3.1457,40.7
2026-05-09 18:03:23,53,l:G,6.9522,0.0303,Grammar,Grammar,0.4924,3.1457,40.7
2026-05-09 18:03:23,53,l:histories['g_mcts_children'],6.6056,0.1407,list,list len=54,0.4924,3.1457,40.7
2026-05-09 18:03:23,53,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,2.8395,0.0162,dict,dict len=28754,0.4924,3.1457,40.7
2026-05-09 18:03:23,53,l:initialization_kwargs,2.3275,0.0,dict,dict len=15,0.4924,3.1457,40.7
2026-05-09 18:03:23,53,l:initialization_kwargs['grmr_prior'],2.3259,0.0,Grammar,Grammar,0.4924,3.1457,40.7
2026-05-09 18:03:23,53,l:G._MCTS_CHILDREN,1.9485,0.0086,dict,dict len=4617,0.4924,3.1457,40.7
2026-05-09 18:03:23,53,l:G._MCTS_EDGE_EXPLORE_COUNT,1.3191,0.0039,dict,dict len=11198,0.4924,3.1457,40.7
2026-05-09 18:04:11,54,l:last_X,38.9966,0.0,Population,Population,0.4945,3.1477,40.9
2026-05-09 18:04:11,54,l:X,38.9966,0.0,Population,Population,0.4945,3.1477,40.9
2026-05-09 18:04:11,54,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4945,3.1477,40.9
2026-05-09 18:04:11,54,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4945,3.1477,40.9
2026-05-09 18:04:11,54,l:histories,7.4872,0.1565,dict,dict len=37,0.4945,3.1477,40.9
2026-05-09 18:04:11,54,l:G,7.1451,0.1928,Grammar,Grammar,0.4945,3.1477,40.9
2026-05-09 18:04:11,54,l:histories['g_mcts_children'],6.7463,0.1407,list,list len=55,0.4945,3.1477,40.9
2026-05-09 18:04:11,54,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,2.8984,0.0589,dict,dict len=29820,0.4945,3.1477,40.9
2026-05-09 18:04:11,54,l:initialization_kwargs,2.329,0.0015,dict,dict len=15,0.4945,3.1477,40.9
2026-05-09 18:04:11,54,l:initialization_kwargs['grmr_prior'],2.3274,0.0015,Grammar,Grammar,0.4945,3.1477,40.9
2026-05-09 18:04:11,54,l:G._MCTS_CHILDREN,1.9802,0.0317,dict,dict len=4698,0.4945,3.1477,40.9
2026-05-09 18:04:11,54,l:G._MCTS_EDGE_EXPLORE_COUNT,1.3374,0.0183,dict,dict len=11423,0.4945,3.1477,40.9
2026-05-09 18:04:37,55,l:last_X,38.9966,0.0,Population,Population,0.4815,3.1344,40.7
2026-05-09 18:04:37,55,l:X,38.9966,0.0,Population,Population,0.4815,3.1344,40.7
2026-05-09 18:04:37,55,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4815,3.1344,40.7
2026-05-09 18:04:37,55,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4815,3.1344,40.7
2026-05-09 18:04:37,55,l:histories,7.644,0.1568,dict,dict len=37,0.4815,3.1344,40.7
2026-05-09 18:04:37,55,l:G,7.1594,0.0144,Grammar,Grammar,0.4815,3.1344,40.7
2026-05-09 18:04:37,55,l:histories['g_mcts_children'],6.887,0.1407,list,list len=56,0.4815,3.1344,40.7
2026-05-09 18:04:37,55,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,2.9093,0.0109,dict,dict len=30017,0.4815,3.1344,40.7
2026-05-09 18:04:37,55,l:initialization_kwargs,2.3994,0.0703,dict,dict len=15,0.4815,3.1344,40.7
2026-05-09 18:04:37,55,l:initialization_kwargs['grmr_prior'],2.3977,0.0703,Grammar,Grammar,0.4815,3.1344,40.7
2026-05-09 18:04:37,55,l:G._MCTS_CHILDREN,1.9817,0.0016,dict,dict len=4702,0.4815,3.1344,40.7
2026-05-09 18:04:37,55,l:G._MCTS_EDGE_EXPLORE_COUNT,1.3384,0.0011,dict,dict len=11439,0.4815,3.1344,40.7
2026-05-09 18:05:05,56,l:last_X,38.9966,0.0,Population,Population,0.4972,3.1506,40.9
2026-05-09 18:05:05,56,l:X,38.9966,0.0,Population,Population,0.4972,3.1506,40.9
2026-05-09 18:05:05,56,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4972,3.1506,40.9
2026-05-09 18:05:05,56,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4972,3.1506,40.9
2026-05-09 18:05:05,56,l:histories,7.8004,0.1564,dict,dict len=37,0.4972,3.1506,40.9
2026-05-09 18:05:05,56,l:G,7.1866,0.0272,Grammar,Grammar,0.4972,3.1506,40.9
2026-05-09 18:05:05,56,l:histories['g_mcts_children'],7.0277,0.1407,list,list len=57,0.4972,3.1506,40.9
2026-05-09 18:05:05,56,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,2.9214,0.0121,dict,dict len=30236,0.4972,3.1506,40.9
2026-05-09 18:05:05,56,l:initialization_kwargs,2.3994,0.0,dict,dict len=15,0.4972,3.1506,40.9
2026-05-09 18:05:05,56,l:initialization_kwargs['grmr_prior'],2.3977,0.0,Grammar,Grammar,0.4972,3.1506,40.9
2026-05-09 18:05:05,56,l:G._MCTS_CHILDREN,1.9896,0.0078,dict,dict len=4722,0.4972,3.1506,40.9
2026-05-09 18:05:05,56,l:G._MCTS_EDGE_EXPLORE_COUNT,1.3427,0.0043,dict,dict len=11502,0.4972,3.1506,40.9
2026-05-09 18:05:32,57,l:last_X,38.9966,0.0,Population,Population,0.4826,3.1363,40.8
2026-05-09 18:05:32,57,l:X,38.9966,0.0,Population,Population,0.4826,3.1363,40.8
2026-05-09 18:05:32,57,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4826,3.1363,40.8
2026-05-09 18:05:32,57,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4826,3.1363,40.8
2026-05-09 18:05:32,57,l:histories,7.9568,0.1564,dict,dict len=37,0.4826,3.1363,40.8
2026-05-09 18:05:32,57,l:G,7.2109,0.0243,Grammar,Grammar,0.4826,3.1363,40.8
2026-05-09 18:05:32,57,l:histories['g_mcts_children'],7.1684,0.1407,list,list len=58,0.4826,3.1363,40.8
2026-05-09 18:05:32,57,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,2.9412,0.0198,dict,dict len=30594,0.4826,3.1363,40.8
2026-05-09 18:05:32,57,l:initialization_kwargs,2.3994,0.0,dict,dict len=15,0.4826,3.1363,40.8
2026-05-09 18:05:32,57,l:initialization_kwargs['grmr_prior'],2.3977,0.0,Grammar,Grammar,0.4826,3.1363,40.8
2026-05-09 18:05:32,57,l:G._MCTS_CHILDREN,1.995,0.0055,dict,dict len=4736,0.4826,3.1363,40.8
2026-05-09 18:05:32,57,l:G._MCTS_EDGE_EXPLORE_COUNT,1.343,0.0003,dict,dict len=11552,0.4826,3.1363,40.8
2026-05-09 18:06:01,58,l:last_X,38.9966,0.0,Population,Population,0.4896,3.1432,40.8
2026-05-09 18:06:01,58,l:X,38.9966,0.0,Population,Population,0.4896,3.1432,40.8
2026-05-09 18:06:01,58,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4896,3.1432,40.8
2026-05-09 18:06:01,58,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4896,3.1432,40.8
2026-05-09 18:06:01,58,l:histories,8.1133,0.1565,dict,dict len=37,0.4896,3.1432,40.8
2026-05-09 18:06:01,58,l:histories['g_mcts_children'],7.3092,0.1407,list,list len=59,0.4896,3.1432,40.8
2026-05-09 18:06:01,58,l:G,7.2285,0.0176,Grammar,Grammar,0.4896,3.1432,40.8
2026-05-09 18:06:01,58,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,2.9524,0.0113,dict,dict len=30798,0.4896,3.1432,40.8
2026-05-09 18:06:01,58,l:initialization_kwargs,2.3994,0.0,dict,dict len=15,0.4896,3.1432,40.8
2026-05-09 18:06:01,58,l:initialization_kwargs['grmr_prior'],2.3977,0.0,Grammar,Grammar,0.4896,3.1432,40.8
2026-05-09 18:06:01,58,l:G._MCTS_CHILDREN,1.9962,0.0012,dict,dict len=4739,0.4896,3.1432,40.8
2026-05-09 18:06:01,58,l:G._MCTS_EDGE_EXPLORE_COUNT,1.3442,0.0011,dict,dict len=11569,0.4896,3.1432,40.8
2026-05-09 18:06:39,59,l:last_X,38.9966,0.0,Population,Population,0.4909,3.1441,40.9
2026-05-09 18:06:39,59,l:X,38.9966,0.0,Population,Population,0.4909,3.1441,40.9
2026-05-09 18:06:39,59,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4909,3.1441,40.9
2026-05-09 18:06:39,59,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4909,3.1441,40.9
2026-05-09 18:06:39,59,l:histories,8.2697,0.1564,dict,dict len=37,0.4909,3.1441,40.9
2026-05-09 18:06:39,59,l:histories['g_mcts_children'],7.4499,0.1407,list,list len=60,0.4909,3.1441,40.9
2026-05-09 18:06:39,59,l:G,7.273,0.0444,Grammar,Grammar,0.4909,3.1441,40.9
2026-05-09 18:06:39,59,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,2.9782,0.0258,dict,dict len=31265,0.4909,3.1441,40.9
2026-05-09 18:06:39,59,l:initialization_kwargs,2.3994,0.0,dict,dict len=15,0.4909,3.1441,40.9
2026-05-09 18:06:39,59,l:initialization_kwargs['grmr_prior'],2.3977,0.0,Grammar,Grammar,0.4909,3.1441,40.9
2026-05-09 18:06:39,59,l:G._MCTS_CHILDREN,2.0048,0.0086,dict,dict len=4761,0.4909,3.1441,40.9
2026-05-09 18:06:39,59,l:G._MCTS_EDGE_EXPLORE_COUNT,1.3491,0.0049,dict,dict len=11642,0.4909,3.1441,40.9
2026-05-09 18:07:00,60,l:last_X,38.9966,0.0,Population,Population,0.4932,3.1471,40.9
2026-05-09 18:07:00,60,l:X,38.9966,0.0,Population,Population,0.4932,3.1471,40.9
2026-05-09 18:07:00,60,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4932,3.1471,40.9
2026-05-09 18:07:00,60,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4932,3.1471,40.9
2026-05-09 18:07:00,60,l:histories,8.4262,0.1566,dict,dict len=37,0.4932,3.1471,40.9
2026-05-09 18:07:00,60,l:histories['g_mcts_children'],7.5906,0.1407,list,list len=61,0.4932,3.1471,40.9
2026-05-09 18:07:00,60,l:G,7.2887,0.0158,Grammar,Grammar,0.4932,3.1471,40.9
2026-05-09 18:07:00,60,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,2.9859,0.0077,dict,dict len=31404,0.4932,3.1471,40.9
2026-05-09 18:07:00,60,l:initialization_kwargs,2.3994,0.0,dict,dict len=15,0.4932,3.1471,40.9
2026-05-09 18:07:00,60,l:initialization_kwargs['grmr_prior'],2.3977,0.0,Grammar,Grammar,0.4932,3.1471,40.9
2026-05-09 18:07:00,60,l:G._MCTS_CHILDREN,2.0099,0.0051,dict,dict len=4774,0.4932,3.1471,40.9
2026-05-09 18:07:00,60,l:G._MCTS_EDGE_EXPLORE_COUNT,1.3483,-0.0008,dict,dict len=11677,0.4932,3.1471,40.9
2026-05-09 18:07:34,61,l:last_X,38.9966,0.0,Population,Population,0.4944,3.148,40.9
2026-05-09 18:07:34,61,l:X,38.9966,0.0,Population,Population,0.4944,3.148,40.9
2026-05-09 18:07:34,61,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4944,3.148,40.9
2026-05-09 18:07:34,61,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4944,3.148,40.9
2026-05-09 18:07:34,61,l:histories,8.5829,0.1567,dict,dict len=37,0.4944,3.148,40.9
2026-05-09 18:07:34,61,l:histories['g_mcts_children'],7.7313,0.1407,list,list len=62,0.4944,3.148,40.9
2026-05-09 18:07:34,61,l:G,7.3523,0.0636,Grammar,Grammar,0.4944,3.148,40.9
2026-05-09 18:07:34,61,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,3.0127,0.0268,dict,dict len=31888,0.4944,3.148,40.9
2026-05-09 18:07:34,61,l:initialization_kwargs,2.3994,0.0,dict,dict len=15,0.4944,3.148,40.9
2026-05-09 18:07:34,61,l:initialization_kwargs['grmr_prior'],2.3977,0.0,Grammar,Grammar,0.4944,3.148,40.9
2026-05-09 18:07:34,61,l:G._MCTS_CHILDREN,2.0268,0.0168,dict,dict len=4817,0.4944,3.148,40.9
2026-05-09 18:07:34,61,l:G._MCTS_EDGE_EXPLORE_COUNT,1.356,0.0077,dict,dict len=11791,0.4944,3.148,40.9
2026-05-09 18:08:02,62,l:last_X,38.9966,0.0,Population,Population,0.4957,3.149,40.9
2026-05-09 18:08:02,62,l:X,38.9966,0.0,Population,Population,0.4957,3.149,40.9
2026-05-09 18:08:02,62,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4957,3.149,40.9
2026-05-09 18:08:02,62,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4957,3.149,40.9
2026-05-09 18:08:02,62,l:histories,8.7396,0.1566,dict,dict len=37,0.4957,3.149,40.9
2026-05-09 18:08:02,62,l:histories['g_mcts_children'],7.872,0.1407,list,list len=63,0.4957,3.149,40.9
2026-05-09 18:08:02,62,l:G,7.5243,0.1719,Grammar,Grammar,0.4957,3.149,40.9
2026-05-09 18:08:02,62,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,3.0314,0.0187,dict,dict len=32226,0.4957,3.149,40.9
2026-05-09 18:08:02,62,l:initialization_kwargs,2.3994,0.0,dict,dict len=15,0.4957,3.149,40.9
2026-05-09 18:08:02,62,l:initialization_kwargs['grmr_prior'],2.3977,0.0,Grammar,Grammar,0.4957,3.149,40.9
2026-05-09 18:08:02,62,l:G._MCTS_CHILDREN,2.0354,0.0086,dict,dict len=4839,0.4957,3.149,40.9
2026-05-09 18:08:02,62,l:G._MCTS_EDGE_EXPLORE_COUNT,1.3602,0.0042,dict,dict len=11853,0.4957,3.149,40.9
2026-05-09 18:08:35,63,l:last_X,38.9966,0.0,Population,Population,0.4987,3.1519,41.0
2026-05-09 18:08:35,63,l:X,38.9966,0.0,Population,Population,0.4987,3.1519,41.0
2026-05-09 18:08:35,63,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4987,3.1519,41.0
2026-05-09 18:08:35,63,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4987,3.1519,41.0
2026-05-09 18:08:35,63,l:histories,8.8961,0.1566,dict,dict len=37,0.4987,3.1519,41.0
2026-05-09 18:08:35,63,l:histories['g_mcts_children'],8.0127,0.1407,list,list len=64,0.4987,3.1519,41.0
2026-05-09 18:08:35,63,l:G,7.5626,0.0384,Grammar,Grammar,0.4987,3.1519,41.0
2026-05-09 18:08:35,63,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,3.0435,0.0122,dict,dict len=32446,0.4987,3.1519,41.0
2026-05-09 18:08:35,63,l:initialization_kwargs,2.54,0.1406,dict,dict len=15,0.4987,3.1519,41.0
2026-05-09 18:08:35,63,l:initialization_kwargs['grmr_prior'],2.5383,0.1406,Grammar,Grammar,0.4987,3.1519,41.0
2026-05-09 18:08:35,63,l:G._MCTS_CHILDREN,2.0491,0.0137,dict,dict len=4874,0.4987,3.1519,41.0
2026-05-09 18:08:35,63,l:G._MCTS_EDGE_EXPLORE_COUNT,1.3719,0.0118,dict,dict len=11933,0.4987,3.1519,41.0
2026-05-09 18:09:00,64,l:last_X,38.9966,0.0,Population,Population,0.4991,3.1519,41.0
2026-05-09 18:09:00,64,l:X,38.9966,0.0,Population,Population,0.4991,3.1519,41.0
2026-05-09 18:09:00,64,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4991,3.1519,41.0
2026-05-09 18:09:00,64,l:X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.4991,3.1519,41.0
2026-05-09 18:09:00,64,l:histories,9.0558,0.1597,dict,dict len=37,0.4991,3.1519,41.0
2026-05-09 18:09:00,64,l:histories['g_mcts_children'],8.1535,0.1408,list,list len=65,0.4991,3.1519,41.0
2026-05-09 18:09:00,64,l:G,7.5794,0.0168,Grammar,Grammar,0.4991,3.1519,41.0
2026-05-09 18:09:00,64,l:G._MCTS_ALPHA_EDGE_EXPLORE_COUNT,3.0547,0.0112,dict,dict len=32649,0.4991,3.1519,41.0
2026-05-09 18:09:00,64,l:initialization_kwargs,2.54,0.0,dict,dict len=15,0.4991,3.1519,41.0
2026-05-09 18:09:00,64,l:initialization_kwargs['grmr_prior'],2.5383,0.0,Grammar,Grammar,0.4991,3.1519,41.0
2026-05-09 18:09:00,64,l:G._MCTS_CHILDREN,2.0549,0.0059,dict,dict len=4889,0.4991,3.1519,41.0
2026-05-09 18:09:00,64,l:G._MCTS_EDGE_EXPLORE_COUNT,1.3781,0.0061,dict,dict len=11976,0.4991,3.1519,41.0
2026-05-09 18:09:23,65,l:last_X,38.9966,0.0,Population,Population,0.5,3.1529,41.0
2026-05-09 18:09:23,65,l:X,38.9966,0.0,Population,Population,0.5,3.1529,41.0
2026-05-09 18:09:23,65,l:last_X._X_inst,38.2046,0.0,ndarray,"ndarray shape=(100151, 100) dtype=float32",0.5,3.1529,41.0
